LEAID,STNAME,FIPST,LEANM,PCTPROF_MTH_clean,PCTPROF_RLA_clean,NUMVALID_MTH_clean,NUMVALID_RLA_clean,SCHLEV,MEMBERSCH,TOTALEXP,TOTALREV,TFEDREV,TSTREV,TLOCREV,TCURINST,TCURSSVC,TCAPOUT,per_pupil_exp,poverty_rate,Estimated Population 5-17,cluster,log_enrollment,silhouette
4811340,TEXAS,48,BRIDGEPORT ISD,45.0,38.0,1080,1176,03,2078,23601000,26520000,3082000,5111000,18327000,13111000,8014000,340000,11357.555341674688,15.843949044585989,2512,1,7.639642287858013,0.2962935731093348
4811400,TEXAS,48,FORT ELLIOTT CISD,57.0,72.0,65,66,03,136,13440000,13993000,70000,351000,13572000,1237000,1256000,2050000,98823.5294117647,8.38709677419355,155,0,4.919980925828125,0.07475161643331359
4811430,TEXAS,48,BROADDUS ISD,42.0,36.0,200,217,03,396,4969000,6598000,738000,2059000,3801000,2410000,1881000,295000,12547.9797979798,35.83959899749373,399,1,5.983936280687191,0.402118665388801
4811460,TEXAS,48,BROCK ISD,65.0,65.0,765,835,03,1510,19147000,17289000,309000,5456000,11524000,8345000,4236000,4203000,12680.132450331126,5.755395683453238,973,0,7.32052696227274,0.4794315861124708
4811490,TEXAS,48,BRONTE ISD,47.0,52.0,106,109,03,243,3074000,3573000,156000,1755000,1662000,1824000,942000,136000,12650.205761316873,19.148936170212767,282,1,5.497168225293202,0.10824161108470909
4811520,TEXAS,48,BROOKELAND ISD,43.0,53.0,215,230,03,394,6847000,5841000,1785000,1130000,2926000,2996000,1650000,1930000,17378.172588832487,27.671232876712327,365,1,5.978885764901122,0.25901143895952194
4811550,TEXAS,48,BROOKESMITH ISD,42.0,47.0,77,82,03,165,2262000,2506000,199000,814000,1493000,1064000,966000,47000,13709.09090909091,9.01639344262295,122,0,5.111987788356544,-0.004086927580668111
4811580,TEXAS,48,BROOKS COUNTY ISD,35.0,32.0,770,823,03,1568,22246000,22129000,4096000,9393000,8640000,9853000,6841000,2515000,14187.5,49.47294448348559,1423,1,7.358193752733032,0.3351300276838089
4811610,TEXAS,48,BROWNFIELD ISD,37.0,26.0,888,955,03,1730,19970000,22261000,4210000,9276000,8775000,10804000,6477000,1127000,11543.35260115607,31.656082071323887,2047,1,7.456454555176209,0.46574248426470405
4811640,TEXAS,48,BROWNSBORO ISD,47.0,46.0,1469,1528,03,2734,27245000,30573000,3101000,17133000,10339000,14822000,8968000,722000,9965.25237746891,22.96083363277039,2783,1,7.913886714856082,0.2870359078896193
4811680,TEXAS,48,BROWNSVILLE ISD,56.0,47.0,20906,23283,03,44402,509253000,525535000,90501000,354548000,80486000,265458000,157864000,36564000,11469.145533984956,40.68576161827535,45876,1,10.701062313705298,0.11158172650070304
4811700,TEXAS,48,BROWNWOOD ISD,41.0,40.0,1926,1990,03,3655,37135000,38956000,5485000,14709000,18762000,22136000,11376000,589000,10160.054719562244,20.951859956236323,3656,1,8.204124932574041,0.4017402700704757
4811730,TEXAS,48,BRUCEVILLE-EDDY ISD,36.0,37.0,356,382,03,645,8096000,8555000,678000,5119000,2758000,4425000,2809000,151000,12551.937984496124,16.953316953316953,814,1,6.470799503782602,0.42904576720785287
4811790,TEXAS,48,BRYAN ISD,38.0,35.0,8358,9160,03,15938,178480000,191733000,21344000,58360000,112029000,94243000,58281000,9626000,11198.39377588154,23.69422167386387,19452,1,9.676524215119054,0.38666747339100077
4811820,TEXAS,48,BRYSON ISD,42.0,42.0,124,137,03,253,3747000,4479000,310000,925000,3244000,1806000,1232000,192000,14810.276679841898,24.789915966386555,238,1,5.537334267018537,0.40402165341590585
4811850,TEXAS,48,BUCKHOLTS ISD,52.0,52.0,66,65,03,133,2006000,2361000,308000,1615000,438000,1043000,713000,19000,15082.706766917294,28.125,160,1,4.897839799950911,0.17865044897558935
4811910,TEXAS,48,BUENA VISTA ISD,57.0,52.0,140,148,03,255,4042000,4873000,154000,663000,4056000,1425000,1020000,568000,15850.980392156862,26.86567164179105,67,1,5.545177444479562,0.08457547143143214
4811990,TEXAS,48,BUFFALO ISD,65.0,47.0,468,494,03,945,10293000,11901000,1002000,5510000,5389000,5798000,3007000,489000,10892.063492063491,27.35135135135135,925,1,6.852242569051878,0.07500734308669837
4812060,TEXAS,48,BULLARD ISD,67.0,60.0,1365,1427,03,2587,27910000,31095000,1800000,10148000,19147000,14767000,8829000,665000,10788.558175492848,15.10036496350365,2192,0,7.858640655620791,0.3594964455335285
4812090,TEXAS,48,BUNA ISD,46.0,46.0,804,833,03,1495,17957000,18315000,1770000,11009000,5536000,9096000,5181000,1808000,12011.371237458194,23.003412969283275,1465,1,7.310550158534422,0.3053770709806712
4812120,TEXAS,48,BURKBURNETT ISD,41.0,38.0,1548,1672,03,3227,38793000,38332000,4258000,19803000,14271000,18953000,10550000,5490000,12021.382088627208,14.565662474407723,3419,1,8.07961802938984,0.32383708658229965
4812150,TEXAS,48,BURKEVILLE ISD,32.0,37.0,145,153,03,276,4633000,4708000,488000,1212000,3008000,1833000,2044000,274000,16786.231884057972,22.14765100671141,298,1,5.6240175061873385,0.4913187865790888
4812180,TEXAS,48,BURLESON ISD,49.0,51.0,6674,7290,03,12447,175694000,146223000,8271000,52473000,85479000,63957000,36085000,53448000,14115.369165260705,9.852928674657823,11763,0,9.429315246418172,0.1712838588717387
4812220,TEXAS,48,BURNET CISD,39.0,38.0,1711,1846,03,3201,35629000,43025000,4009000,5083000,33933000,18665000,12388000,1369000,11130.584192439865,17.535675082327113,3644,1,8.07153089355666,0.40023817962323127
4812240,TEXAS,48,BURTON ISD,46.0,47.0,212,232,03,437,6549000,6937000,518000,583000,5836000,3295000,1821000,265000,14986.270022883296,13.822894168466524,463,1,6.082218910376446,0.059738793421022444
4812360,TEXAS,48,BYNUM ISD,37.0,37.0,105,114,03,207,2351000,3108000,285000,1613000,1210000,1166000,858000,63000,11357.487922705312,10.232558139534884,215,1,5.337538079701318,0.2750135535261217
4812390,TEXAS,48,CADDO MILLS ISD,65.0,59.0,963,1004,03,1841,20529000,21191000,978000,11705000,8508000,10155000,5939000,2383000,11151.004888647474,11.467008327994876,1561,0,7.518607216815252,0.3981946700998347
4812420,TEXAS,48,CALALLEN ISD,57.0,53.0,2188,2269,03,4051,54364000,55072000,3442000,23305000,28325000,25526000,14412000,8882000,13419.896321895829,11.52443471918308,4113,0,8.306965865368573,0.3031995912558448
4812460,TEXAS,48,CALDWELL ISD,41.0,45.0,889,965,03,1762,22217000,22622000,1490000,6166000,14966000,9297000,7008000,4626000,12608.967082860388,21.551724137931032,1856,1,7.47477218239787,0.3683811306308072
4812480,TEXAS,48,CALHOUN COUNTY ISD,54.0,45.0,1898,2060,03,3846,51079000,61062000,6027000,5421000,49614000,22124000,15095000,3448000,13281.071242849714,22.31601160643629,3791,1,8.255048902752295,0.17591076298406283
4812510,TEXAS,48,CALLISBURG ISD,56.0,55.0,584,600,03,1152,13597000,14309000,1356000,3967000,8986000,7230000,4713000,221000,11802.951388888889,20.63197026022305,1076,0,7.050122520269059,0.07717928710064796
4812540,TEXAS,48,CALVERT ISD,17.0,32.0,85,84,03,166,2327000,2483000,429000,631000,1423000,1384000,764000,17000,14018.072289156626,45.96491228070175,285,1,5.117993812416755,0.3844893609655517
4812640,TEXAS,48,CAMERON ISD,46.0,39.0,894,969,03,1783,17785000,20015000,2002000,12001000,6012000,10442000,5097000,401000,9974.761637689287,29.596412556053814,1561,1,7.486613313139955,0.3847532030172009
4812660,TEXAS,48,CAMPBELL ISD,27.0,27.0,152,168,03,304,3734000,4142000,434000,2501000,1207000,1781000,1212000,498000,12282.894736842103,23.24455205811138,413,1,5.720311776607412,0.5213539202119923
4812700,TEXAS,48,CANADIAN ISD,65.0,58.0,475,502,03,906,20939000,24880000,335000,2370000,22175000,6793000,3678000,6187000,23111.479028697573,12.063134160090192,887,0,6.810142450115136,0.41959444155535974
4812750,TEXAS,48,CANTON ISD,61.0,56.0,1141,1210,03,2176,20592000,23705000,1589000,10351000,11765000,11396000,5253000,2187000,9463.235294117649,11.168032786885243,1952,0,7.685703061234547,0.32651609950735067
4812780,TEXAS,48,CANUTILLO ISD,51.0,46.0,3091,3358,03,6246,73349000,81235000,10238000,34820000,36177000,38665000,24113000,2309000,11743.355747678514,25.232823756809,5691,1,8.73985662749357,0.24881152239437346
4812810,TEXAS,48,CANYON ISD,61.0,55.0,5485,5798,03,10166,110606000,100975000,6104000,25593000,69278000,49685000,26400000,26786000,10879.992130631515,8.719165085388994,10540,0,9.226902460275161,0.3363731837286613
4812870,TEXAS,48,CARLISLE ISD,28.0,32.0,313,348,03,618,7755000,8269000,608000,5396000,2265000,4309000,2138000,669000,12548.543689320388,17.117117117117118,555,1,6.428105272684596,0.4865620102831843
4812990,TEXAS,48,CARRIZO SPRINGS CISD,39.0,33.0,1093,1208,03,2219,67367000,71334000,3602000,2746000,64986000,13913000,9662000,247000,30359.170797656603,32.82305267897343,2221,1,7.705262474866325,0.3100811576364389
4813020,TEXAS,48,CARROLL ISD,90.0,86.0,4219,4627,03,8366,197378000,150327000,4242000,11533000,134552000,50338000,28355000,68495000,23592.875926368637,2.9779165737229536,8966,0,9.032050676295599,0.43618315580921596
4813050,TEXAS,48,CARROLLTON-FARMERS BRANCH ISD,49.0,43.0,12828,13948,03,25598,318166000,370288000,25872000,44280000,300136000,154328000,92735000,33170000,12429.330416438785,13.244462130256002,30156,1,10.150308567204695,0.03474427476223927
4813110,TEXAS,48,CARTHAGE ISD,44.0,44.0,1374,1462,03,2708,35283000,38127000,3302000,3898000,30927000,15747000,8653000,3199000,13029.172821270313,21.258992805755398,2780,1,7.904334842085095,0.33791696512713937
4813170,TEXAS,48,CASTLEBERRY ISD,38.0,37.0,2022,2172,03,3783,48517000,47490000,6254000,29094000,12142000,24075000,12124000,8259000,12825.006608511763,20.50334795659201,4331,1,8.238536930171769,0.4551204303053931
4813200,TEXAS,48,CAYUGA ISD,70.0,59.0,310,311,03,564,8291000,9514000,1862000,3707000,3945000,4407000,3107000,426000,14700.354609929078,16.0427807486631,561,0,6.336825731146441,0.37718165252207425
4813230,TEXAS,48,CEDAR HILL ISD,41.0,40.0,4148,4374,03,7790,87915000,88446000,9783000,27762000,50901000,41953000,29010000,2705000,11285.622593068036,14.963702359346644,11020,1,8.960724500330858,0.2933255384029553
4813260,TEXAS,48,CELESTE ISD,47.0,45.0,263,267,03,507,6174000,7069000,529000,4700000,1840000,3473000,1809000,291000,12177.514792899408,12.66294227188082,537,1,6.230481447578482,0.07089706025874111
4813290,TEXAS,48,CELINA ISD,65.0,66.0,1401,1493,03,2722,50320000,37176000,706000,9884000,26586000,15382000,9064000,20208000,18486.40705363703,5.575467941059339,2511,0,7.909489492673759,0.5150130412252627
4813320,TEXAS,48,CENTER ISD,47.0,36.0,1325,1413,03,2629,32082000,30856000,3736000,18069000,9051000,14808000,9711000,4108000,12203.11905667554,30.0,2240,1,7.874739125171811,0.39462766668397464
4813350,TEXAS,48,CENTER POINT ISD,47.0,43.0,299,322,03,569,6751000,7509000,1014000,2849000,3646000,3649000,2408000,289000,11864.674868189806,18.24234354194408,751,1,6.345636360828596,0.25452080456084397
4813380,TEXAS,48,CENTERVILLE ISD,42.0,52.0,82,87,03,135,1836000,2021000,182000,1389000,450000,1096000,623000,0,13600.0,26.47058823529412,136,1,4.912654885736052,0.2963594690690896
4813410,TEXAS,48,CENTERVILLE ISD,51.0,52.0,331,349,03,656,11436000,8944000,353000,3883000,4708000,4886000,4001000,1647000,17432.926829268294,31.952662721893493,676,1,6.48768401848461,0.2085768999904789
4813440,TEXAS,48,CENTRAL HEIGHTS ISD,54.0,56.0,637,665,03,1181,9641000,11700000,779000,8698000,2223000,6030000,2439000,222000,8163.42082980525,22.05056179775281,712,0,7.074963197966044,-0.005253609466183475
4813500,TEXAS,48,CENTRAL ISD,52.0,47.0,749,782,03,1465,16183000,16841000,1497000,11076000,4268000,8367000,5562000,970000,11046.41638225256,20.7138304652645,1569,1,7.290292882446597,0.15763899093612901
4813530,TEXAS,48,LUMBERTON ISD,53.0,54.0,2161,2279,03,4037,32516000,39116000,3852000,20538000,14726000,19672000,10128000,987000,8054.495912806539,11.059907834101384,3906,0,8.303504798872783,0.20487797579455788
4813590,TEXAS,48,CHANNELVIEW ISD,49.0,38.0,5068,5586,03,9593,103501000,113897000,13132000,49809000,50956000,57387000,29191000,5841000,10789.221307203168,21.606118546845124,9937,1,9.168893182062009,0.30243339201724084
4813620,TEXAS,48,CHANNING ISD,42.0,42.0,83,90,03,182,2532000,3103000,184000,291000,2628000,1185000,911000,0,13912.087912087913,16.582914572864322,199,1,5.209486152841421,0.3071885488594023
4813650,TEXAS,48,CHAPEL HILL ISD,35.0,38.0,2011,1955,03,3536,38009000,39643000,4237000,18436000,16970000,21077000,12420000,1872000,10749.151583710409,21.840268803308348,3869,1,8.17103418920548,0.4735166554491136
4813680,TEXAS,48,CHAPEL HILL ISD,58.0,54.0,545,560,03,1036,11230000,11862000,762000,8678000,2422000,6238000,3957000,434000,10839.76833976834,24.431818181818183,704,1,6.9440872082295275,0.016927084527340628
4813710,TEXAS,48,CHARLOTTE ISD,37.0,38.0,243,252,03,471,7127000,7438000,776000,2451000,4211000,3424000,2502000,423000,15131.634819532908,27.17948717948718,585,1,6.156978985585555,0.47148637634719787
4813740,TEXAS,48,CHEROKEE ISD,47.0,52.0,64,63,03,114,2090000,5079000,138000,1271000,3670000,1237000,590000,103000,18333.33333333333,16.19047619047619,105,0,4.74493212836325,0.042804700141772414
4813770,TEXAS,48,CHESTER ISD,27.0,37.0,117,118,03,195,2168000,2438000,249000,1277000,912000,1205000,791000,6000,11117.94871794872,17.431192660550458,218,1,5.278114659230517,0.471430427002901
4813800,TEXAS,48,CHICO ISD,57.0,50.0,307,322,03,603,8853000,9751000,479000,1133000,8139000,4146000,2545000,688000,14681.592039800997,17.118402282453637,701,0,6.403574197934815,0.12409903516492785
4813860,TEXAS,48,CHILDRESS ISD,60.0,52.0,587,601,03,1096,11374000,12174000,1193000,5810000,5171000,6590000,3865000,203000,10377.737226277372,22.407407407407405,1080,0,7.00033446027523,0.024716740445301942
4813890,TEXAS,48,CHILLICOTHE ISD,47.0,37.0,94,101,03,200,3370000,3357000,325000,1024000,2008000,1440000,1249000,338000,16850.0,23.626373626373624,182,1,5.303304908059076,0.3635347328673746
4813920,TEXAS,48,CHILTON ISD,38.0,41.0,255,288,03,528,5822000,6949000,675000,5255000,1019000,3256000,1598000,252000,11026.515151515152,25.06203473945409,403,1,6.270988431858299,0.44691390554442395
4813960,TEXAS,48,CHINA SPRING ISD,60.0,57.0,1484,1549,03,2809,27815000,29104000,1520000,13559000,14025000,15183000,7352000,2525000,9902.100391598433,9.203681472589036,2499,0,7.940939762327791,0.3593889968239792
4813980,TEXAS,48,CHIRENO ISD,51.0,44.0,220,219,03,396,4719000,5693000,510000,3085000,2098000,2737000,1221000,463000,11916.666666666666,23.270440251572328,318,1,5.983936280687191,0.25789574527013065
4814010,TEXAS,48,CHRISTOVAL ISD,51.0,55.0,272,302,03,550,5875000,6994000,207000,3395000,3392000,3198000,1931000,321000,10681.818181818182,9.15032679738562,459,0,6.311734809152915,0.2626232883372343
4814070,TEXAS,48,CISCO ISD,55.0,52.0,455,458,03,866,10002000,11176000,749000,4047000,6380000,5995000,2755000,579000,11549.653579676677,25.219573400250937,797,1,6.7650389767805414,0.10907387430883254
4814130,TEXAS,48,CITY VIEW ISD,37.0,39.0,559,577,03,1064,13927000,14202000,2043000,9091000,3068000,7356000,4280000,927000,13089.285714285714,21.27921279212792,813,1,6.970730078143525,0.46005654935902207
4814160,TEXAS,48,CLARENDON ISD,55.0,55.0,229,244,03,462,5723000,6623000,483000,3984000,2156000,3286000,1740000,324000,12387.445887445889,28.501228501228503,407,1,6.137727054086234,0.11233183077183144
4814190,TEXAS,48,CLARKSVILLE ISD,32.0,29.0,250,264,03,534,6893000,7370000,1191000,3807000,2372000,3611000,2473000,213000,12908.239700374532,33.13032886723508,821,1,6.282266746896006,0.47816269810756157
4814250,TEXAS,48,CLAUDE ISD,62.0,52.0,184,190,03,359,4326000,4742000,184000,2279000,2279000,2278000,1363000,406000,12050.139275766016,13.975155279503104,322,0,5.886104031450156,0.2671093937326146
4814280,TEXAS,48,CLEAR CREEK ISD,58.0,58.0,21527,23062,03,42205,534405000,485393000,29077000,116193000,340123000,241375000,117798000,117558000,12662.125340599456,9.935797405145124,44858,0,10.650317670012258,0.13350587328516866
4814310,TEXAS,48,CLEBURNE ISD,36.0,35.0,3703,3870,03,6684,124439000,80768000,6811000,28513000,45444000,39700000,22253000,52970000,18617.44464392579,18.091603053435115,7860,1,8.807621489536043,0.41204194635448294
4814370,TEXAS,48,CLEVELAND ISD,37.0,29.0,3840,4112,03,6584,115104000,77814000,8412000,46399000,23003000,37060000,18827000,49257000,17482.381530984203,28.93478260869565,4600,1,8.792549614177382,0.4653342956308951
4814400,TEXAS,48,CLIFTON ISD,42.0,46.0,533,555,03,1002,12734000,12604000,1101000,3620000,7883000,5728000,3034000,2613000,12708.582834331335,24.12818096135721,1061,1,6.910750787961936,0.36549814135526215
4814430,TEXAS,48,CLINT ISD,46.0,37.0,6074,6632,03,11388,138165000,147857000,21196000,104648000,22013000,62707000,42547000,14959000,12132.507903055848,33.8860103626943,10615,1,9.340403256274351,0.35845835426645445
4814450,TEXAS,48,CLYDE CISD,49.0,44.0,788,845,03,1455,15207000,16499000,1040000,7516000,7943000,8177000,4419000,863000,10451.546391752578,18.4452296819788,1415,1,7.283448228756631,0.21151678634035842
4814490,TEXAS,48,COAHOMA ISD,36.0,39.0,623,641,03,1111,13064000,13560000,1578000,6074000,5908000,6933000,4349000,546000,11758.77587758776,18.181818181818183,605,1,7.013915474810528,0.4330853289901496
4814520,TEXAS,48,COLDSPRING-OAKHURST CISD,27.0,30.0,824,892,03,1567,24020000,20563000,2245000,2861000,15457000,9051000,6958000,5981000,15328.653477983407,27.718550106609808,1876,1,7.357556200910353,0.5210337948517542
4814550,TEXAS,48,COLEMAN ISD,39.0,36.0,426,447,03,869,11050000,12143000,2644000,6901000,2598000,5540000,3687000,197000,12715.765247410816,26.77165354330709,889,1,6.76849321164863,0.4698352829740653
4814580,TEXAS,48,COLLINSVILLE ISD,45.0,46.0,252,265,03,528,6327000,6741000,297000,3575000,2869000,3359000,1990000,214000,11982.954545454546,10.720268006700168,597,1,6.270988431858299,0.03167120288057661
4814600,TEXAS,48,COLMESNEIL ISD,50.0,47.0,240,260,03,484,4838000,5320000,328000,3501000,1491000,2414000,1633000,420000,9995.86776859504,20.194647201946477,411,1,6.184148890937483,0.18268266097167263
4814640,TEXAS,48,COLORADO ISD,45.0,38.0,469,483,03,947,12566000,14432000,1478000,5436000,7518000,5651000,3491000,1443000,13269.271383315734,24.53027139874739,958,1,6.854354502255021,0.4035457938791335
4814670,TEXAS,48,COLUMBIA-BRAZORIA ISD,39.0,34.0,1684,1787,03,3037,31647000,34259000,3429000,13386000,17444000,17194000,10526000,1277000,10420.480737569971,12.688971499380422,4035,1,8.018954683155718,0.33054887427725843
4814700,TEXAS,48,COLUMBUS ISD,54.0,42.0,782,841,03,1544,15768000,18215000,2096000,2736000,13383000,9382000,4938000,349000,10212.435233160622,19.47496947496948,1638,1,7.3427791893318455,0.17573022152389417
4814730,TEXAS,48,COMAL ISD,66.0,61.0,12735,13677,03,23935,338257000,285063000,15151000,30718000,239194000,124659000,69566000,85790000,14132.316691038228,8.299737072743207,22820,0,10.083138880774204,0.31714047146628793
4814760,TEXAS,48,COMANCHE ISD,38.0,40.0,671,689,03,1314,13437000,16779000,1887000,9035000,5857000,8191000,3510000,436000,10226.027397260274,24.21142369991475,1173,1,7.181591944611865,0.44853143228571946
4814790,TEXAS,48,COMFORT ISD,48.0,44.0,590,617,03,1102,12223000,14485000,806000,2380000,11299000,6840000,4051000,210000,11091.651542649728,17.24354940213971,1589,1,7.005789019253503,0.20173061910960857
4814820,TEXAS,48,COMMERCE ISD,33.0,33.0,802,878,03,1520,19276000,20597000,3967000,9068000,7562000,8589000,7206000,819000,12681.578947368422,22.910902047592696,1807,1,7.327123292259293,0.511631697344676
4814850,TEXAS,48,COMMUNITY ISD,53.0,49.0,1257,1341,03,2385,43314000,30406000,1408000,11826000,17172000,13092000,8718000,17794000,18161.006289308178,8.903803131991053,2235,0,7.777373602657861,0.26579971348232834
4814880,TEXAS,48,COMO-PICKTON CISD,49.0,38.0,406,422,03,742,8215000,8925000,965000,5951000,2009000,5017000,2297000,275000,11071.42857142857,20.37037037037037,810,1,6.610696044717759,0.31303633205270825
4814920,TEXAS,48,COMSTOCK ISD,52.0,62.0,119,122,03,199,3149000,3495000,169000,354000,2972000,1501000,926000,188000,15824.120603015075,19.230769230769237,78,0,5.298317366548036,0.2089900879659734
4814970,TEXAS,48,CONNALLY ISD,26.0,30.0,1208,1320,03,2364,26420000,28934000,4011000,14196000,10727000,14188000,8224000,1860000,11175.972927241964,28.60927152317881,3020,1,7.768533300926033,0.5137480152497684
4815000,TEXAS,48,CONROE ISD,63.0,58.0,33176,35192,03,62837,699417000,677820000,44566000,154707000,478547000,331184000,182578000,108320000,11130.655505514267,10.011253725895736,65756,0,11.0483152650012,0.08355245005544219
4815120,TEXAS,48,COOLIDGE ISD,57.0,47.0,145,157,03,309,3823000,4468000,391000,3392000,685000,2251000,1062000,178000,12372.168284789645,35.231316725978644,281,1,5.736572297479192,0.22270549540899862
4815150,TEXAS,48,COOPER ISD,45.0,44.0,413,427,03,812,9779000,11125000,1328000,6244000,3553000,4886000,2865000,1061000,12043.103448275862,24.600246002460025,813,1,6.70073110954781,0.35485117890998585
4815180,TEXAS,48,LUBBOCK-COOPER ISD,61.0,55.0,3525,3682,03,6571,108384000,76775000,4014000,17236000,55525000,35433000,18769000,40941000,16494.293106072135,9.969543147208125,4925,0,8.790573479157159,0.3975758464943633
4815210,TEXAS,48,COPPELL ISD,82.0,78.0,6662,7230,03,12925,256068000,210076000,5047000,15979000,189050000,70335000,42763000,72929000,19811.83752417795,3.505942275042445,11780,0,9.46699606582284,0.4592149135567289
4815240,TEXAS,48,COPPERAS COVE ISD,47.0,44.0,4265,4477,03,8271,83472000,89584000,17681000,51807000,20096000,43588000,27131000,8418000,10092.129125861444,19.18175720992622,5964,1,9.02063159674821,0.2396574790082777
4815270,TEXAS,48,CORPUS CHRISTI ISD,49.0,42.0,19158,21084,03,37318,506515000,415746000,57248000,139887000,218611000,201840000,131925000,126790000,13572.94067206174,20.38933015013085,43562,1,10.52725785931825,0.08769356008652933
4815300,TEXAS,48,CORRIGAN-CAMDEN ISD,35.0,33.0,442,469,03,822,11793000,13697000,2065000,4703000,6929000,6251000,4117000,313000,14346.715328467151,28.960155490767736,1029,1,6.71295620067707,0.4919784729520901
4815330,TEXAS,48,CORSICANA ISD,48.0,37.0,3071,3334,03,6004,68075000,66674000,8430000,33214000,25030000,34740000,20655000,4234000,11338.27448367755,25.19561815336463,5751,1,8.700347734514084,0.3681611141817704
4815360,TEXAS,48,COTTON CENTER ISD,37.0,52.0,66,65,03,125,2056000,2013000,146000,1405000,462000,1029000,707000,72000,16448.0,25.333333333333336,75,1,4.836281906951478,0.32572518239051085
4815400,TEXAS,48,COTULLA ISD,42.0,37.0,718,762,03,1347,61498000,68789000,2021000,1531000,65237000,10245000,7086000,3976000,45655.53080920565,35.361216730038024,1052,1,7.206377291472252,0.14090448019956625
4815420,TEXAS,48,COUPLAND ISD,47.0,57.0,113,114,01,169,1702000,2144000,108000,1041000,995000,939000,609000,21000,10071.005917159764,21.55963302752294,218,1,5.135798437050262,0.07905523801586296
4815480,TEXAS,48,COVINGTON ISD,47.0,37.0,148,151,03,295,6374000,5099000,1062000,2480000,1557000,3402000,2647000,0,21606.77966101695,11.788617886178862,246,1,5.69035945432406,0.1056942983033213
4815510,TEXAS,48,CRANDALL ISD,49.0,50.0,2375,2570,03,4420,51580000,49208000,2176000,29585000,17447000,23562000,14331000,6096000,11669.683257918552,10.54556537640963,3281,0,8.394121193826242,0.13747141000917731
4815540,TEXAS,48,CRANE ISD,31.0,39.0,609,639,03,1151,14400000,16708000,749000,4134000,11825000,8549000,4850000,62000,12510.860121633365,12.950340798442063,1027,1,7.049254841255837,0.37658413210691377
4815570,TEXAS,48,CRANFILLS GAP ISD,37.0,32.0,78,81,03,133,1941000,1922000,130000,844000,948000,1036000,597000,37000,14593.984962406015,25.58139534883721,129,1,4.897839799950911,0.49058785714303577
4815600,TEXAS,48,CRAWFORD ISD,74.0,74.0,294,321,03,585,6291000,6622000,244000,3632000,2746000,3514000,1975000,183000,10753.846153846154,11.611785095320624,577,0,6.373319789577012,0.4558083664102347
4815690,TEXAS,48,CROCKETT COUNTY CONSOLIDATED CSD,37.0,31.0,447,457,03,777,16436000,17941000,554000,1165000,16222000,5538000,3433000,1081000,21153.153153153155,22.668810289389068,622,1,6.656726524178391,0.4364194761706276
4815720,TEXAS,48,CROCKETT ISD,22.0,27.0,688,737,03,1345,16867000,18237000,3857000,7950000,6430000,8975000,5452000,699000,12540.520446096654,43.11338885329917,1561,1,7.204892510204673,0.41123896140678057
4815750,TEXAS,48,CROSBY ISD,52.0,45.0,3329,3595,03,6331,62131000,72706000,6702000,32873000,33131000,32511000,17487000,2279000,9813.77349549834,17.385057471264368,5568,1,8.753371421000903,0.11269972167940336
4815810,TEXAS,48,CROSS PLAINS ISD,47.0,47.0,190,197,03,340,6955000,5230000,781000,2648000,1801000,2675000,1373000,2542000,20455.88235294117,21.119592875318062,393,1,5.831882477283517,0.17787057371160558
4815840,TEXAS,48,CROSS ROADS ISD,64.0,52.0,317,326,03,558,7186000,7672000,621000,3223000,3828000,4360000,2144000,167000,12878.136200716846,23.407917383821,581,0,6.326149473155099,0.07303790480175829
4815870,TEXAS,48,CROWELL ISD,42.0,32.0,108,115,03,209,3455000,3650000,438000,420000,2792000,1671000,1279000,138000,16531.1004784689,27.450980392156865,204,1,5.3471075307174685,0.44489118426890106
4815910,TEXAS,48,CROWLEY ISD,38.0,38.0,8345,8945,03,15728,265040000,195549000,21241000,61165000,113143000,97439000,54113000,81510000,16851.47507629705,14.254838392769429,20358,1,9.663261421240643,0.2528820645872895
4815930,TEXAS,48,CRYSTAL CITY ISD,29.0,31.0,1033,1115,03,1936,22405000,26740000,3639000,9709000,13392000,10043000,8219000,186000,11572.830578512398,43.64224137931034,1856,1,7.5688956634069955,0.3946223819784646
4815960,TEXAS,48,CUERO ISD,41.0,42.0,1017,1095,03,1989,25351000,25956000,3290000,4732000,17934000,11714000,8839000,533000,12745.600804424334,26.803482587064675,1608,1,7.595889917718538,0.42267522048720285
4815990,TEXAS,48,CULBERSON COUNTY-ALLAMOORE ISD,20.0,31.0,206,216,03,378,39358000,34328000,824000,366000,33138000,3005000,2629000,16434000,104121.69312169313,33.04597701149425,348,1,5.937536205082426,0.022940752223536528
4816020,TEXAS,48,CUMBY ISD,42.0,48.0,200,212,03,386,4910000,5040000,333000,3411000,1296000,2717000,1561000,203000,12720.20725388601,13.45707656612529,431,1,5.958424693029782,0.12712970081742914
4816080,TEXAS,48,CUSHING ISD,54.0,51.0,271,279,03,557,6211000,8087000,990000,3117000,3980000,3195000,1817000,434000,11150.8078994614,21.8503937007874,508,1,6.324358962381311,0.07505147798657874
4816110,TEXAS,48,CYPRESS-FAIRBANKS ISD,57.0,54.0,59345,64452,03,116512,1403826000,1327443000,113560000,416271000,797612000,658624000,297822000,262318000,12048.76750892612,15.627004824075383,120023,2,11.66575813374525,0.3687238170395228
