LEAID,LEANM,STNAME,per_pupil_exp,poverty_rate,PCTPROF_RLA_clean,predicted_reading,residual_reading,PCTPROF_MTH_clean,predicted_math,residual_math
3301620,Barnstead School District,NEW HAMPSHIRE,27002.079002079,8.123791102514506,43.0,58.7749825898546,-15.774982589854602,37.0,52.41491483048674,-15.414914830486737
3301650,Barrington School District,NEW HAMPSHIRE,24310.27253668763,5.74792243767313,58.0,60.958373621805094,-2.9583736218050944,52.0,54.7261401712757,-2.726140171275702
3301680,Bartlett School District,NEW HAMPSHIRE,38661.61616161616,5.9880239520958085,67.0,61.63084169860876,5.369158301391238,62.0,54.13507077908187,7.864929220918128
3301740,Bedford School District,NEW HAMPSHIRE,15293.740322937403,2.368715083798883,79.0,63.73472187204801,15.265278127951987,78.0,58.1451374026207,19.854862597379302
3301860,Berlin School District,NEW HAMPSHIRE,18708.916083916083,26.483613817537645,42.0,40.056955992379855,1.943044007620145,29.0,35.29339467465668,-6.293394674656682
3301890,Bethlehem School District,NEW HAMPSHIRE,24266.187050359717,10.75268817204301,67.0,55.99657186475181,11.003428135248193,67.0,50.00264440774463,16.997355592255367
3301950,Bow School District,NEW HAMPSHIRE,16807.372175980974,4.202232435981615,68.0,62.013985981552764,5.986014018447236,56.0,56.375820406882184,-0.375820406882184
3302010,Brentwood School District,NEW HAMPSHIRE,16996.753246753247,2.406417112299465,77.0,63.80539480903504,13.194605190964957,67.0,58.06630306571725,8.93369693428275
3302070,Brookline School District,NEW HAMPSHIRE,16450.261780104713,2.950819672131148,70.0,63.23130337164407,6.768696628355933,76.0,57.56625085625778,18.43374914374222
3302100,Campton School District,NEW HAMPSHIRE,20171.521035598704,7.547169811320755,47.0,58.91303670156101,-11.913036701561012,42.0,53.132699623983626,-11.132699623983626
3302130,Candia School District,NEW HAMPSHIRE,29060.40268456376,5.098684210526316,59.0,61.90299904558507,-2.9029990455850694,53.0,55.218421285108285,-2.2184212851082847
3302250,Chester School District,NEW HAMPSHIRE,24442.424242424244,3.966597077244259,49.0,62.73179464155831,-13.73179464155831,44.0,56.40439713072395,-12.40439713072395
3302280,Chesterfield School District,NEW HAMPSHIRE,28661.92170818505,4.150943396226415,67.0,62.816796744058074,4.183203255941926,47.0,56.12322883384731,-9.123228833847307
3302310,Chichester School District,NEW HAMPSHIRE,29047.39336492891,5.023923444976076,62.0,61.976251000961135,0.023748999038865293,62.0,55.28932751687214,6.710672483127858
3302340,Claremont School District,NEW HAMPSHIRE,19308.99830220713,16.684378320935174,40.0,49.804659327180566,-9.804659327180566,31.0,44.528863513434246,-13.528863513434246
3302400,Colebrook School District,NEW HAMPSHIRE,20590.76923076923,18.38235294117647,47.0,48.203518802923654,-1.2035188029236537,32.0,42.893389398063285,-10.893389398063285
3302460,Concord School District,NEW HAMPSHIRE,19681.201988251243,10.92102645713149,59.0,55.53892526811043,3.4610747318895676,48.0,49.96015066803314,-1.9601506680331369
3302480,Contoocook Valley School District,NEW HAMPSHIRE,21681.273062730623,7.283603096410979,49.0,59.26996430259173,-10.269964302591731,41.0,53.34317724589957,-12.343177245899568
3302490,Conway School District,NEW HAMPSHIRE,20512.23776223776,22.354813046937156,47.0,44.26239882731741,2.737601172682588,36.0,39.14528879080474,-3.1452887908047416
3302580,Deerfield School District,NEW HAMPSHIRE,23432.53234750462,6.074074074074074,52.0,60.579524866228844,-8.579524866228844,52.0,54.440532943041234,-2.4405329430412337
3302610,Derry School District,NEW HAMPSHIRE,24788.728149487644,8.225424037935438,51.0,58.53387551148567,-7.533875511485668,48.0,52.37517217611219,-4.375172176112187
3302640,Dover School District,NEW HAMPSHIRE,19671.8789407314,8.244163424124514,55.0,58.19072129020838,-3.19072129020838,43.0,52.48740831898367,-9.487408318983668
3302670,Dresden School District,NEW HAMPSHIRE,22712.377560106856,7.713884992987377,84.0,58.90902452311783,25.09097547688217,76.0,52.91079942511425,23.08920057488575
3302760,Dunbarton School District,NEW HAMPSHIRE,36140.49586776859,2.702702702702702,72.0,64.72619727332435,7.273802726675655,72.0,57.30050645054177,14.699493549458232
3302790,East Kingston School District,NEW HAMPSHIRE,22189.39393939394,2.6881720430107525,62.0,63.85561006616164,-1.8556100661616384,67.0,57.66846881305104,9.331531186948958
3302880,Epping School District,NEW HAMPSHIRE,20775.933609958505,8.993576017130621,48.0,57.51819632877151,-9.51819632877151,56.0,51.751911359296734,4.248088640703266
3302910,Epsom School District,NEW HAMPSHIRE,26438.38862559241,5.344585091420535,67.0,61.493019661567544,5.506980338432456,44.0,55.05286307512417,-11.052863075124172
3302970,Exeter School District,NEW HAMPSHIRE,20132.57965056526,6.537282941777324,71.0,59.91121954255761,11.08878045744239,67.0,54.08704509747333,12.912954902526671
3302990,Fall Mountain Regional School District,NEW HAMPSHIRE,19973.202614379086,10.0,54.0,56.4700534141042,-2.4700534141042,43.0,50.82220659808617,-7.822206598086169
3303000,Farmington School District,NEW HAMPSHIRE,18469.293163383547,15.929203539823009,40.0,50.499662743682,-10.499662743682002,28.0,45.26308777394428,-17.263087773944278
3303090,Franklin School District,NEW HAMPSHIRE,18792.84963196635,15.060728744939272,32.0,51.38072146558207,-19.38072146558207,19.0,46.074732450371414,-27.074732450371414
3303150,Fremont School District,NEW HAMPSHIRE,30633.004926108373,4.861111111111112,53.0,62.238157590102205,-9.238157590102205,36.0,55.402764443036304,-19.402764443036304
3303180,Gilford School District,NEW HAMPSHIRE,21211.69176262179,9.925788497217068,63.0,56.62214965215823,6.377850347841772,61.0,50.860816380385835,10.139183619614165
3303210,Gilmanton School District,NEW HAMPSHIRE,24739.55773955774,4.927007299270073,73.0,61.79901442219837,11.200985577801632,70.0,55.49020277238165,14.50979722761835
3303240,Goffstown School District,NEW HAMPSHIRE,14993.089149965446,6.8181818181818175,63.0,59.306866612554096,3.6931333874459042,54.0,53.95237149383222,0.0476285061677828
3303303,Lempster School District,NEW HAMPSHIRE,32720.0,10.344827586206897,37.0,56.9369689413982,-19.9369689413982,27.0,50.17301584880592,-23.173015848805917
3303330,Governor Wentworth Reg School District,NEW HAMPSHIRE,21111.01585940849,9.17273896270896,53.0,57.36192740705856,-4.361927407058559,43.0,51.57426899712038,-8.574268997120377
3303360,Grantham School District,NEW HAMPSHIRE,41092.16589861751,5.225653206650831,77.0,62.54042316511818,14.459576834881823,82.0,54.793050189664164,27.206949810335836
3303420,Greenland School District,NEW HAMPSHIRE,25404.358353510896,4.528985507246377,85.0,62.23556842248494,22.76443157751506,74.0,55.84906403986923,18.150935960130766
3303480,Hampstead School District,NEW HAMPSHIRE,30483.529411764703,5.608856088560885,67.0,61.48776759181233,5.512232408187671,57.0,54.7006712729759,2.299328727024097
3303510,Hampton School District,NEW HAMPSHIRE,35162.05910390848,7.1070234113712365,75.0,60.300080075538794,14.699919924461206,71.0,53.16756970800491,17.832430291995088
3303540,Hampton Falls School District,NEW HAMPSHIRE,39772.72727272727,3.278688524590164,77.0,64.38588769579971,12.61411230420029,67.0,56.66453316528859,10.335466834711411
3303600,Hanover School District,NEW HAMPSHIRE,30923.5807860262,1.6666666666666667,80.0,65.42182659401395,14.57817340598605,80.0,58.41101597128138,21.58898402871862
3303660,Haverhill Cooperative School District,NEW HAMPSHIRE,20838.801711840228,14.729950900163663,51.0,51.83825938836412,-0.8382593883641221,36.0,46.33504379921042,-10.335043799210418
3303690,Henniker School District,NEW HAMPSHIRE,19105.91133004926,5.288461538461538,58.0,61.083496009852844,-3.083496009852844,47.0,55.2920305947943,-8.292030594794298
3303750,Hillsboro Deering Coop School District,NEW HAMPSHIRE,20344.306049822066,8.83054892601432,43.0,57.65235260241994,-14.652352602419938,28.0,51.916772569363715,-23.916772569363715
3303780,Hinsdale School District,NEW HAMPSHIRE,26125.0,13.993174061433448,42.0,52.903628385661584,-10.903628385661584,37.0,46.896351604684256,-9.896351604684256
3303810,Holderness School District,NEW HAMPSHIRE,27393.103448275862,7.6923076923076925,67.0,59.22732532615007,7.772674673849927,47.0,52.812316342258455,-5.812316342258455
3303840,Hollis School District,NEW HAMPSHIRE,17953.937592867755,2.5875190258751903,75.0,63.686667554396614,11.313332445603386,73.0,57.871033914131864,15.128966085868136
